#def REPORTPATH=$/PORITE/sspopor3
#def :end
"billto1";"billto2";"billto3";"billto4";"billto5";"billto6";"po_nbr";"po_rev";"po_ord_date";"po_vend";"poship";"vendor1";"vendor2";"vendor3";"vendor4";"vendor5";"vendor6";"shipto1";"shipto2";"shipto3";"shipto4";"shipto5";"shipto6";"vdattn";"po_confirm";"vend_phone";"po_buyer";"po_contact";"po_cr_terms";"po_shipvia";"terms";"po_fob";"po_rmks";"vatreg";"l_tx_misc1";"l_tx_misc2";"l_tx_misc3";"pod_line";"pod_part";"tax_flag";"pod_due_date";"qty_open";"pod_um";"pod_pur_cost";"ext_cost";"po_so_nbr";"pod_sod_line";"pod_rev";"discdesc";"pod_site";"pod_vpart";"pod_type";"mfgr";"mfgr_part";"desc1";"desc2";"pod_wip_lotser";"c-cn-contract";"nontaxable_amt";"taxable_amt";"po_curr";"lines_total";"tax_date";"tax_total";"order_amt";"ship_phone";"ship_fax";"vend_phone";"vend_fax"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C07";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"关节轴承 SA-8";"Y";08/04/01;18;"EA";8;144;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;144;"CNY";144;08/04/04;0;144;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"内六角螺丝 M5*20";"Y";08/04/04;100;"EA";0;0;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";2;"内六角螺丝 M8*50";"Y";08/04/04;100;"EA";.56;56;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";3;"内六角螺丝 M8*100";"Y";08/04/04;100;"EA";1.5;150;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";4;"内六角螺丝 M8*120";"Y";08/04/04;100;"EA";1.5;150;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";5;"内六角螺丝 M5*10";"Y";08/04/04;100;"EA";.2;20;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";6;"内六角螺丝 M5*15";"Y";08/04/04;100;"EA";.27;27;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";7;"内六角螺丝 M6*10";"Y";08/04/04;100;"EA";.2;20;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";8;"内六角螺丝 M6*15";"Y";08/04/04;100;"EA";.23;23;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";9;"内六角螺丝 M8*10";"Y";08/04/04;100;"EA";.2;20;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";10;"内六角螺丝 M8*15";"Y";08/04/04;100;"EA";.2;20;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";11;"内六角螺丝 M8*20";"Y";08/04/04;100;"EA";.25;25;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C08";0;08/04/01;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";12;"内六角螺丝 M8*35";"Y";08/04/04;100;"EA";.35;35;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;546;"CNY";546;08/04/04;0;546;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80401C09";0;08/04/01;"SI026";"PDC";"东莞市文一实业有限公司";"东莞市道窖镇广深高速入口";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"杨小姐";yes;"0769-88327297";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"金士顿U盘 2G";"Y";08/04/04;1;"EA";140;140;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;140;"CNY";140;08/04/04;0;140;"0769-83133077";"0769-83133377";"0769-88327297";"0769-88327301"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80402B01";0;08/04/02;"SM015";"PDC";"永盛印刷厂";"大朗镇";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"叶小姐";yes;"0769-83180866";"A00158";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"厂内申购单";"Y";08/04/10;0;"EA";5;0;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;0;"CNY";0;08/04/10;0;0;"0769-83133077";"0769-83133377";"0769-83180866";"0769-83138288"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80402B01";0;08/04/02;"SM015";"PDC";"永盛印刷厂";"大朗镇";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"叶小姐";yes;"0769-83180866";"A00158";"";"M60";"";"月结60天";"";"";"";"";"";"";2;"借款单";"Y";08/04/10;0;"EA";3.5;0;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;0;"CNY";0;08/04/10;0;0;"0769-83133077";"0769-83133377";"0769-83180866";"0769-83138288"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80402B02";0;08/04/02;"SH009";"PDC";"东发家私";"东莞市黄江";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"黄先生";yes;"0769-83367183";"A00158";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"电脑桌 1.2米";"Y";08/04/03;0;"EA";245;0;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;0;"CNY";0;08/04/03;0;0;"0769-83133077";"0769-83133377";"0769-83367183";"0769-83533312"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80402B02";0;08/04/02;"SH009";"PDC";"东发家私";"东莞市黄江";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"黄先生";yes;"0769-83367183";"A00158";"";"M60";"";"月结60天";"";"";"";"";"";"";2;"办公桌 1.2米";"Y";08/04/03;0;"EA";250;0;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;0;"CNY";0;08/04/03;0;0;"0769-83133077";"0769-83133377";"0769-83367183";"0769-83533312"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80402B03";0;08/04/02;"SL016";"PDC";"大朗进胜塑料";"大朗南方加油站侧边";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-83319965";"A00158";"";"CS";"";"现金";"";"";"";"";"";"";1;"黄色塑胶盒";"Y";08/04/03;200;"EA";2.5;500;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;500;"CNY";500;08/04/03;0;500;"0769-83133077";"0769-83133377";"0769-83319965";"0769-83315195"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80402B04";0;08/04/02;"SI074";"PDC";"大福源";"东莞大朗";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"覃先生";yes;"13549267902";"A00094";"";"CS";"";"现金";"";"";"";"";"";"";1;"威洁士清洁剂";"Y";08/04/04;0;"EA";15.9;0;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;0;"CNY";0;08/04/04;0;0;"0769-83133077";"0769-83133377";"13549267902";"0769-83033188"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80402B04";0;08/04/02;"SI074";"PDC";"大福源";"东莞大朗";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"覃先生";yes;"13549267902";"A00094";"";"CS";"";"现金";"";"";"";"";"";"";2;"威猛先生清洁剂";"Y";08/04/04;0;"EA";8.4;0;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;0;"CNY";0;08/04/04;0;0;"0769-83133077";"0769-83133377";"13549267902";"0769-83033188"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403B01";0;08/04/03;"SM015";"PDC";"永盛印刷厂";"大朗镇";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"叶小姐";yes;"0769-83180866";"A00158";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"检验成绩表 单联";"Y";08/04/11;90;"EA";6;540;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1135;"CNY";1135;08/04/11;0;1135;"0769-83133077";"0769-83133377";"0769-83180866";"0769-83138288"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403B01";0;08/04/03;"SM015";"PDC";"永盛印刷厂";"大朗镇";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"叶小姐";yes;"0769-83180866";"A00158";"";"M60";"";"月结60天";"";"";"";"";"";"";2;"检验成绩表 两联";"Y";08/04/11;70;"EA";8.5;595;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1135;"CNY";1135;08/04/11;0;1135;"0769-83133077";"0769-83133377";"0769-83180866";"0769-83138288"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C01";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"三层文件架";"Y";08/04/03;4;"EA";15;60;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;678;"CNY";678;08/04/03;0;678;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C01";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";2;"瑞利夫空白标签";"Y";08/04/03;2;"EA";1.5;3;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;678;"CNY";678;08/04/03;0;678;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C01";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";3;"单板夹";"Y";08/04/03;100;"EA";4.9;490;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;678;"CNY";678;08/04/03;0;678;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C01";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";4;"黄色斑马线";"Y";08/04/03;20;"R";5.5;110;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;678;"CNY";678;08/04/03;0;678;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C01";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";5;"泡沫双面胶";"Y";08/04/03;10;"R";1.5;15;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;678;"CNY";678;08/04/03;0;678;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C02";0;08/04/03;"SL027";"PDC";"嘉辉五金电器商行";"大朗洋乌";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"姚先生";yes;"0769-83192317";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"午马牌毛刷 小号";"Y";08/04/03;150;"EA";1.7;255;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;655;"CNY";655;08/04/03;0;655;"0769-83133077";"0769-83133377";"0769-83192317";"0769-83192317"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C02";0;08/04/03;"SL027";"PDC";"嘉辉五金电器商行";"大朗洋乌";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"姚先生";yes;"0769-83192317";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";2;"摩托车内胎 ￠52";"Y";08/04/03;20;"EA";20;400;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;655;"CNY";655;08/04/03;0;655;"0769-83133077";"0769-83133377";"0769-83192317";"0769-83192317"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C03";0;08/04/03;"SI026";"PDC";"东莞市文一实业有限公司";"东莞市道窖镇广深高速入口";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"杨小姐";yes;"0769-88327297";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"USB延长线";"Y";08/04/09;1;"EA";3.5;3.5;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;36.5;"CNY";36.5;08/04/09;0;36.5;"0769-83133077";"0769-83133377";"0769-88327297";"0769-88327301"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C03";0;08/04/03;"SI026";"PDC";"东莞市文一实业有限公司";"东莞市道窖镇广深高速入口";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"杨小姐";yes;"0769-88327297";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";2;"透明胶 48MM*35Y";"Y";08/04/09;20;"R";1.65;33;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;36.5;"CNY";36.5;08/04/09;0;36.5;"0769-83133077";"0769-83133377";"0769-88327297";"0769-88327301"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C04";0;08/04/03;"SL029";"PDC";"合泰模具五金配件总汇";"大朗镇粮所大门右侧1-3铺位";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"张先生";yes;"0769-83192658";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"水泥漆配天那水";"Y";08/04/03;4;"EA";120;480;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;480;"CNY";480;08/04/03;0;480;"0769-83133077";"0769-83133377";"0769-83192658";"0769-83192658"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C05";0;08/04/03;"SI028";"PDC";"东莞市大朗华朗文具用品店";"大朗";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"刁小姐";yes;"0769-83181932";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"金旺复印纸 A4";"Y";08/04/03;50;"BG";13.8;690;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1194;"CNY";1194;08/04/03;0;1194;"0769-83133077";"0769-83133377";"0769-83181932";"0769-83185283"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C05";0;08/04/03;"SI028";"PDC";"东莞市大朗华朗文具用品店";"大朗";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"刁小姐";yes;"0769-83181932";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";2;"添美打印纸 A4";"Y";08/04/03;30;"BG";16.8;504;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1194;"CNY";1194;08/04/03;0;1194;"0769-83133077";"0769-83133377";"0769-83181932";"0769-83185283"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";1;"斑马白板笔";"Y";08/04/07;60;"EA";5.5;330;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";2;"回形针";"Y";08/04/07;10;"EA";.55;5.5;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";3;"斑马大双头油性笔";"Y";08/04/07;30;"EA";4.85;145.5;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";4;"斑马小双头油性笔";"Y";08/04/07;70;"EA";4.3;301;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";5;"斑马荧光笔";"Y";08/04/07;9;"EA";3.8;34.2;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
